gully,NDVI,Lithology,dist_fault,dist_road,dist_river,soil_textu,Landcover,TWI,TPI,SPI,Slope,Profile_Cu,Plan_Curva,Aspect,DEM,Rainfall
1,0.13858768908,2,13219.600,1528.700,1995.010,4,3,8.147870,0.837838,-414.115000,2.862410,0.001660,0.022222,180.000000,603,476.1480
1,0.11198342214,2,6536.190,955.437,3254.100,7,1,8.126210,-6.864860,55555.300000,7.416540,-0.001199,-0.003358,219.806000,726,373.9530
1,0.12095963953,2,8034.770,3821.750,2840.720,7,3,7.531040,-17.054100,13288.900000,6.853220,-0.008031,-0.033424,303.690000,551,396.7310
1,0.07208810969,4,13514.600,427.284,955.437,4,3,7.840720,-8.405410,1488.440000,12.772600,-0.004309,0.008240,306.027000,542,456.4460
1,0.12070615823,3,14832.400,1632.650,1146.520,4,3,6.863430,4.378380,1578.680000,7.233840,-0.000140,0.027393,246.801000,522,464.6620
1,0.12784936223,4,12971.400,191.087,427.284,4,3,6.303450,-1.540540,23594.400000,17.083100,-0.000263,0.004594,77.471200,531,454.7200
1,0.05913025556,3,14682.700,1812.810,1337.610,4,3,6.593670,-6.540540,95.592200,18.879200,-0.006123,0.013012,313.025000,524,464.3960
1,0.07422176434,3,14386.200,1540.600,1719.790,4,3,7.720770,-7.594590,6108.770000,10.430800,-0.003626,0.002597,275.194000,505,463.2350
1,0.12047793975,4,12701.200,427.284,191.087,4,3,7.506180,-9.540540,10689.100000,6.654430,-0.001633,-0.066667,180.000000,507,452.3420
1,0.09936699259,2,15482.800,764.350,270.238,4,3,8.403220,-2.027030,-10711.700000,8.984880,0.001499,-0.002811,198.435000,469,469.2640
1,0.11080921976,3,12431.000,688.975,0.000,4,3,8.141280,-6.216220,-692254.000000,11.038500,-0.002481,0.004906,289.983000,505,452.2810
1,0.09034076893,2,15482.800,764.350,270.238,4,3,5.957830,2.351350,91.378600,9.462320,-0.002175,0.006933,216.870000,467,469.9350
1,0.08241325385,3,12431.000,688.975,0.000,4,1,8.913610,-8.972970,216991.000000,0.954841,-0.000555,-0.200000,270.000000,498,452.6720
1,0.11945002971,3,13536.200,604.271,955.437,4,3,7.283230,-9.081080,-44081.200000,4.857530,-0.005538,0.013577,101.310000,522,459.7240
1,0.18188394321,3,10441.800,2702.380,1223.560,4,6,9.372020,-14.540500,-270998.000000,11.795700,-0.011560,0.003152,118.610000,655,438.3250
1,0.13478743644,3,10777.400,2301.000,1643.800,4,3,5.231080,6.324320,2055.920000,19.689700,0.001759,-0.001233,207.759000,699,441.6120
1,0.14031400868,2,5802.260,764.350,2821.370,7,3,7.912460,-1.432430,-142367.000000,4.857530,-0.000867,-0.002766,258.690000,720,375.0080
1,0.11975344973,3,12704.100,270.238,191.087,4,3,7.014570,-1.189190,380.238000,12.772600,-0.003351,0.003683,252.897000,497,455.7120
1,0.12421480988,2,5681.440,573.262,2563.710,7,3,8.385530,-8.756760,-33092.100000,8.735690,-0.003742,-0.014547,139.399000,690,376.1130
1,0.09108612166,2,14639.100,1575.750,1114.220,4,3,7.117130,-14.027000,104641.000000,1.350220,0.000000,-0.188562,45.000000,462,467.8360
1,0.09165321651,3,12572.600,382.175,0.000,4,3,8.017660,-7.054050,8038.330000,3.814070,-0.002207,-0.033333,270.000000,486,455.9950
1,0.13688124118,2,7559.430,4621.790,2066.930,7,3,8.369800,-6.243240,39038.200000,4.044690,-0.003033,0.011785,135.000000,493,402.2780
1,0.05691132734,2,15106.800,1029.040,573.262,4,6,8.167880,-16.837800,18959.200000,13.069200,0.000373,-0.030458,291.038000,470,470.4840
1,0.11556306626,2,5620.050,764.350,2735.960,7,1,8.009070,0.324324,-26513.500000,8.159010,0.000750,-0.005393,234.462000,700,376.1620
1,0.10874118703,3,10965.500,2178.730,1492.440,4,6,5.191180,10.837800,-4311.480000,33.440300,0.005615,0.002192,259.824000,698,446.4790
1,0.11767845423,2,15052.300,974.358,540.477,4,3,6.926970,2.243240,-6099.170000,14.506400,0.000094,0.001746,194.931000,491,472.3540
1,0.08035927839,3,11485.900,1540.600,955.437,7,3,10.062300,-17.000000,-42568.400000,6.091480,0.003344,-0.089133,231.340000,569,452.7240
1,0.20735205790,3,8634.950,5215.670,1540.600,4,6,8.384310,-13.135100,-43799.300000,11.386200,-0.003721,-0.002456,245.556000,565,426.2250
1,0.14519091387,3,8461.960,5309.340,1377.950,4,6,8.005200,-1.243240,6611.530000,10.430800,0.000165,0.017167,275.194000,568,426.5500
1,0.14054022361,2,5077.320,787.874,2549.420,7,6,8.444880,-9.594590,8474.990000,13.515800,-0.006442,0.010667,303.690000,666,377.2140
1,0.12971775279,3,11902.800,955.437,540.477,7,3,9.378080,-10.432400,3312.980000,12.604400,-0.001033,-0.029814,206.565000,496,457.0940
1,0.07974602851,3,12062.700,573.262,191.087,4,3,7.435960,-8.621620,30928.400000,10.555400,-0.002639,-0.011926,296.565000,507,459.6570
1,0.10135538029,2,14523.900,1455.280,974.358,7,3,6.859780,-11.189200,1583.620000,9.646220,-0.004893,-0.002640,281.310000,438,472.4010
1,0.06021419092,3,12208.700,382.175,0.000,4,3,7.997020,-7.675680,-30820.200000,8.530770,-0.000537,-0.022222,270.000000,502,459.6570
1,0.07289809827,3,12208.700,382.175,0.000,4,3,6.227990,-4.135140,-257026.000000,20.439300,-0.002560,0.005367,296.565000,505,459.9090
1,0.11468090806,3,11774.800,955.437,573.262,4,3,9.086980,-9.432430,-344202.000000,4.763640,-0.001649,-0.026667,270.000000,485,457.6590
1,0.08142790823,3,13306.300,1146.520,1528.700,7,3,8.961310,-5.837840,-1573.180000,12.536400,-0.001254,-0.023918,257.005000,549,467.2720
1,0.11476868327,2,14554.000,427.284,0.000,4,6,8.279400,-4.243240,-13999.400000,8.104440,-0.004217,0.003207,159.444000,402,477.6830
1,0.09310770843,3,12086.900,382.175,0.000,7,3,7.614320,-5.216220,-6085.520000,11.648600,-0.002364,0.009511,255.964000,469,460.7800
1,0.10530489827,3,13620.900,1528.700,1910.870,7,3,6.434690,-9.486490,-4913.560000,11.795700,-0.002294,-0.028196,298.610000,508,469.0010
1,0.12850139528,3,13355.600,1337.610,1719.790,7,6,7.702370,-3.756760,-295053.000000,14.155500,0.002935,-0.010562,352.405000,562,468.5860
1,0.20232498043,2,2735.960,6541.780,191.087,7,6,6.905710,-11.486500,21774.300000,20.078800,-0.008120,0.004013,133.152000,699,363.5180
1,0.14803369873,3,9617.220,3507.900,955.437,4,6,7.877910,-10.567600,191488.000000,7.653050,-0.010293,-0.016411,277.125000,530,445.6970
1,0.10027062979,3,11378.900,1146.520,764.350,7,3,6.426040,-14.810800,-15996.500000,20.846300,-0.004683,-0.005358,293.199000,546,458.2750
1,0.16574495665,2,4542.100,955.437,2484.140,7,6,8.685210,-9.216220,-526.948000,3.016960,-0.001604,0.009487,251.565000,639,379.6680
1,0.08990550396,2,12492.500,955.437,1208.540,7,1,5.216010,7.702700,-752.237000,27.897300,0.003319,0.000362,241.821000,489,485.9660
1,0.20702891090,2,2840.720,5761.210,427.284,7,6,8.285730,-1.540540,25798.700000,4.044690,0.000551,-0.054997,225.000000,721,365.2740
1,0.10432049067,2,13961.200,1967.370,1492.440,7,3,7.207460,1.270270,8192.490000,19.630400,0.002342,-0.007859,37.405400,544,474.7800
1,0.13079362257,3,10985.400,1337.610,955.437,7,3,8.286080,-10.513500,20465.800000,6.853220,0.001840,-0.089605,213.690000,530,458.6450
1,0.11210414534,2,13961.200,1967.370,1492.440,7,6,10.183400,-11.135100,16602.100000,6.379370,-0.003599,-0.051678,26.565100,542,474.6670
1,0.13667535576,2,4116.150,1029.040,2654.670,7,3,7.994630,-12.243200,15063.200000,3.814070,-0.003311,-0.016667,270.000000,625,380.5150
1,0.15883172132,3,7702.980,4542.100,1029.040,7,2,7.767540,-2.054050,-4121.630000,8.984880,0.001124,-0.014406,251.565000,595,433.9220
1,0.12378853543,2,14365.900,1621.430,1208.540,7,3,8.648210,-5.135140,25897.900000,6.853220,-0.001004,-0.009956,303.690000,542,477.8650
1,0.16997973641,3,7899.560,4700.130,1146.520,7,6,8.207280,-14.540500,-81961.500000,5.128710,-0.003577,-0.015368,201.801000,536,436.2530
1,0.12623551046,2,14784.300,1351.190,810.715,7,3,7.924400,-3.054050,-25856.000000,14.535200,-0.003023,0.000000,315.000000,507,479.8350
1,0.13019514828,2,14837.300,1208.540,688.975,7,2,7.880000,0.000000,2629.230000,13.036600,0.002143,-0.007608,300.256000,514,480.9360
1,0.24448969604,2,1632.650,7452.410,1080.950,4,6,9.172930,-13.108100,-3542.910000,2.862410,-0.006088,0.000000,360.000000,756,365.0580
1,0.10269957192,2,14444.500,1621.430,1114.220,7,2,7.284370,-1.756760,-9982.680000,14.763100,-0.000004,-0.008416,325.305000,569,479.0210
1,0.15282993509,2,14863.100,1281.850,810.715,7,2,8.685140,-3.486490,-28743.300000,5.788830,-0.000163,-0.025771,9.462320,520,481.2760
1,0.23180179807,2,1281.850,7982.330,1208.540,7,6,7.567040,-9.729730,-16332.900000,5.710590,-0.005473,-0.011111,360.000000,826,365.0190
1,0.16135840864,2,2058.070,5923.710,270.238,7,3,7.690360,-4.081080,-625.528000,6.091480,0.001132,0.015237,141.340000,672,367.5030
1,0.12318314264,2,7474.420,4272.840,1114.220,7,6,8.439710,-4.216220,-3673.920000,18.456400,-0.004731,-0.001702,267.138000,543,436.6630
1,0.11153346664,2,764.350,9080.170,1377.950,7,6,8.836040,-4.810810,-23875.900000,8.984880,-0.001231,-0.005973,288.435000,1041,365.2140
1,0.15732256786,2,1948.720,5285.220,270.238,7,3,8.912300,-10.864900,84065.100000,3.931100,-0.001850,-0.061823,194.036000,643,369.9510
1,0.13256434037,2,4684.570,2910.560,191.087,7,3,8.073270,-4.756760,-3691.140000,6.017280,0.000929,-0.019501,288.435000,458,402.5930
1,0.14935648010,2,5219.170,3057.400,955.437,7,3,7.730820,-2.864860,-7410.610000,11.795700,-0.001331,0.014776,61.389500,440,415.0290
1,0.15326407593,2,6624.980,3418.280,427.284,7,6,7.254810,-0.729730,1649.410000,9.646220,-0.001679,-0.009303,78.690100,509,437.5280
1,0.16369912791,2,1802.710,4649.360,0.000,7,3,7.013740,-6.783780,469.322000,15.819200,-0.004453,-0.003922,180.000000,630,372.7500
1,0.11181115621,2,13306.300,191.087,0.000,7,1,8.477380,-2.135140,6694.640000,0.954841,0.000555,-0.066667,360.000000,374,490.3730
1,0.12517995917,2,6624.980,3418.280,427.284,7,3,6.178360,1.756760,550.298000,9.736780,-0.001275,0.014233,119.055000,522,438.1430
1,0.15933069668,2,6955.690,3710.250,854.569,7,6,5.917500,0.648649,-9658.100000,23.885900,-0.001198,-0.009006,109.799000,521,441.6780
1,0.15834374740,2,1709.140,4432.240,0.000,7,6,8.379490,-2.540540,-2169.990000,2.862410,-0.000553,0.000000,180.000000,626,373.4430
1,0.16065639004,2,6804.430,3554.430,787.874,7,6,6.258170,-2.432430,6781.090000,13.515800,0.000629,-0.012090,56.309900,513,441.7840
1,0.10344506044,2,6465.990,3248.490,270.238,7,6,6.288500,4.918920,-3193.730000,17.932000,0.006527,-0.001102,258.111000,516,438.7260
1,0.14996585231,5,2661.540,955.437,1351.190,7,2,6.621940,9.216220,2073.020000,4.262690,0.000661,0.050684,116.565000,628,385.2310
1,0.13974953800,2,1208.540,5761.210,0.000,7,3,7.597240,-7.270270,-3013.650000,11.904700,-0.007287,0.010541,288.435000,675,370.8480
1,0.12710604002,2,427.284,7664.960,270.238,7,1,7.027350,-6.189190,1542.290000,25.253200,-0.001196,-0.007173,212.005000,862,368.5950
1,0.12710604002,2,427.284,7664.960,270.238,7,1,7.027350,-6.189190,1542.290000,25.253200,-0.001196,-0.007173,212.005000,862,368.5950
1,0.13812188484,2,427.284,8046.120,382.175,7,3,7.403240,-3.540540,-19885.600000,14.763100,-0.002240,0.000970,214.695000,912,368.3230
1,0.12047047327,2,382.175,7855.530,382.175,7,3,7.476260,-1.378380,20657.200000,17.012000,-0.000039,0.009224,209.358000,868,368.6870
1,0.12047047327,2,382.175,7855.530,382.175,7,3,7.476260,-1.378380,20657.200000,17.012000,-0.000039,0.009224,209.358000,868,368.6630
1,0.14851974773,2,427.284,8046.120,382.175,7,3,7.578770,-4.081080,-7639.330000,15.288500,-0.001989,-0.002055,232.431000,907,368.4550
1,0.14691431348,2,1281.850,5571.110,0.000,7,3,8.564830,-7.081080,-12156.300000,11.348100,-0.003477,-0.006529,175.236000,664,371.7510
1,0.16581292440,2,191.087,8685.550,787.874,7,1,8.146830,-3.918920,10009.600000,9.870930,-0.002724,0.000410,196.699000,972,368.4370
1,0.11342653430,2,2161.910,3270.890,0.000,7,1,7.725980,-3.135140,14444.200000,4.262690,-0.002424,0.002981,333.435000,603,378.3590
1,0.14723928528,2,191.087,8269.910,382.175,7,6,9.833260,-9.729730,154045.000000,13.421500,-0.000212,-0.033956,192.095000,919,369.4330
1,0.13461973067,2,191.087,7841.570,0.000,7,3,7.682580,2.405410,4010.740000,16.453700,0.000862,0.004218,196.390000,866,369.7640
1,0.13756203637,2,270.238,7982.330,0.000,7,6,8.169440,-2.081080,33529.600000,13.515800,0.002671,-0.002845,213.690000,874,369.8070
1,0.10275057694,3,10523.700,427.284,191.087,7,3,7.910930,-8.837840,-10709.300000,5.788830,-0.000163,-0.036731,170.538000,418,470.7300
1,0.15101758751,2,1920.400,2872.670,0.000,7,1,8.461110,-3.243240,-499960.000000,4.763640,-0.000550,-0.013333,270.000000,591,380.1380
1,0.14944648795,2,191.087,7841.570,0.000,7,3,8.221190,3.972970,75165.900000,7.653050,0.001856,-0.001781,187.125000,845,370.0880
1,0.17199382154,2,270.238,7982.330,0.000,4,6,8.754060,-8.621620,-88924.900000,5.550720,-0.000451,-0.041025,300.964000,872,370.0110
1,0.18229615124,2,573.262,9380.820,1920.400,4,6,9.058880,-1.621620,14281.800000,7.416540,-0.003632,0.007276,219.806000,1174,370.3760
1,0.11756053320,2,5886.610,2654.670,0.000,7,3,7.042820,-3.081080,-3230.200000,18.130900,0.001119,-0.003982,255.256000,435,440.9660
1,0.11083798276,2,573.262,8907.620,1351.190,4,6,9.170580,-5.405410,5192.070000,15.922800,-0.002936,-0.009850,173.290000,1034,370.4410
1,0.12775768405,2,5886.610,2654.670,0.000,7,3,7.973870,-4.162160,43193.400000,16.723600,-0.000164,-0.001229,266.820000,432,441.2580
1,0.12313171142,2,5732.620,2491.470,191.087,7,3,7.792280,-10.432400,-583652.000000,4.763640,-0.007148,0.000000,270.000000,423,441.2580
1,0.12966024361,2,1575.750,3057.400,382.175,7,1,8.443020,-3.756760,-1519.830000,12.260100,-0.000643,-0.007053,184.399000,624,380.5070
1,0.14742159605,2,764.350,8798.330,1391.140,4,6,9.763020,-9.972970,730600.000000,17.035700,-0.005225,-0.013126,292.380000,1015,370.8040
1,0.09990324925,2,5732.620,2491.470,191.087,7,6,7.583510,-13.945900,1852.210000,12.638200,-0.008518,0.003723,311.987000,424,441.7230
1,0.08039066166,2,5849.270,2599.070,0.000,7,6,7.002980,-14.351400,46629.200000,10.759600,-0.009445,0.005645,322.125000,424,441.8700
1,0.09060013903,2,5732.620,2491.470,191.087,7,6,6.607070,-11.891900,3621.480000,29.031500,-0.008381,0.007576,311.348000,432,441.8700
1,0.10810521049,2,11904.300,787.874,1114.220,7,3,7.161120,-7.027030,13982.500000,13.515800,-0.003693,-0.011023,146.310000,394,498.4210
1,0.10821189032,2,5849.270,2599.070,0.000,7,6,6.593730,-9.702700,2725.600000,13.069200,-0.006255,0.005218,338.962000,428,442.1890
1,0.10188019239,2,854.569,4777.190,382.175,7,6,6.094940,4.648650,378.889000,15.845200,0.002389,0.014033,273.366000,710,376.6660
1,0.11966130714,2,14515.100,1540.600,1281.850,7,3,7.271930,-12.567600,-4921.700000,3.016960,-0.006971,0.006325,341.565000,404,491.8420
1,0.12465183855,2,5700.690,2447.110,0.000,7,3,6.517560,-1.567570,2289.620000,19.471200,-0.001034,0.003488,278.130000,432,443.1450
1,0.09975109380,3,10254.800,382.175,0.000,7,3,8.918920,-4.270270,-8876.050000,1.909150,0.000000,0.033333,270.000000,410,472.5330
1,0.13582840438,2,5700.690,2447.110,0.000,7,3,7.716170,-11.135100,-1465.950000,12.536400,-0.009273,-0.000140,257.005000,417,443.5930
1,0.14488074536,2,5700.690,2447.110,0.000,7,6,7.785100,-11.297300,-32683.500000,5.788830,-0.009685,0.003851,260.538000,416,443.9130
1,0.13404316503,2,854.569,4395.010,0.000,7,6,7.953120,-6.108110,654.195000,3.438910,-0.001148,0.028446,303.690000,655,378.2760
1,0.12908239527,2,5554.700,2301.000,0.000,7,3,7.441120,-6.243240,33730.900000,17.035700,-0.003288,-0.005852,247.620000,419,443.9880
1,0.14580034503,5,2058.070,427.284,1632.650,7,2,8.081230,-1.351350,-43534.200000,5.128710,0.001268,-0.020491,201.801000,597,397.1610
1,0.10442737840,2,5554.700,2301.000,0.000,7,6,7.928620,-5.108110,-5238.270000,15.179700,-0.003002,-0.002024,280.620000,418,444.2920
1,0.11077940775,3,13475.400,2432.150,2661.540,7,1,8.890710,-8.243240,-34334.300000,6.017280,-0.003989,-0.024771,198.435000,466,488.9770
1,0.11770579337,2,270.238,4871.790,382.175,7,6,8.806920,-0.270270,70166.000000,13.515800,-0.000236,0.001067,303.690000,764,378.0810
1,0.12980047503,2,5285.220,2031.290,191.087,7,3,7.234670,-6.405410,8378.890000,6.918170,-0.000092,-0.022116,195.945000,422,444.5490
1,0.12445884803,2,1281.850,1162.340,270.238,7,1,7.501810,-3.837840,460.729000,3.438910,-0.001573,0.035558,56.309900,566,391.1780
1,0.14074760929,2,191.087,4792.450,270.238,7,6,6.495530,2.486490,-1885.210000,18.520600,0.002485,0.001248,264.289000,778,378.8650
1,0.10526528533,2,5141.640,1891.670,191.087,7,3,7.427610,-8.243240,-62014.600000,5.128710,-0.006265,-0.009818,291.801000,418,444.8580
1,0.10526528533,2,5141.640,1891.670,191.087,7,3,7.427610,-8.243240,-62014.600000,5.128710,-0.006265,-0.009818,291.801000,418,444.6880
1,0.06157954464,3,10011.600,540.477,0.000,7,3,7.604500,-8.567570,10105.100000,10.219400,-0.006640,-0.007586,326.310000,402,475.2430
1,0.12624563359,2,1632.650,0.000,1351.190,7,2,9.985810,-2.270270,-15059.300000,8.935630,-0.001884,0.001826,237.995000,591,397.7490
1,0.14016213222,2,5015.820,1761.740,382.175,7,3,7.889440,-10.459500,-70613.900000,2.134300,-0.000111,-0.101368,206.565000,417,444.8000
1,0.18690918480,2,191.087,4617.840,191.087,7,6,7.199170,-4.486490,-2713.630000,15.503400,-0.002019,0.002126,237.265000,685,380.2070
1,0.13091892618,2,5015.820,1761.740,382.175,7,3,7.702000,-10.513500,13566.100000,10.219400,-0.005336,0.003319,326.310000,418,444.9570
1,0.14543193411,7,1114.220,6841.890,1337.610,4,2,7.033350,-0.081081,14807.300000,16.796200,0.001058,-0.003995,186.340000,963,375.4920
1,0.13977668427,2,0.000,4542.100,0.000,4,6,8.331750,-11.567600,610046.000000,14.066200,-0.007406,-0.003090,273.814000,683,380.6590
1,0.18243516402,2,540.477,5675.010,1391.140,7,1,7.044520,-3.756760,10319.800000,13.262700,-0.001455,-0.002734,171.870000,859,378.2470
1,0.18607390827,2,540.477,5675.010,1391.140,7,1,7.165800,-1.378380,7321.300000,13.069200,-0.000209,0.000975,201.038000,862,378.1980
1,0.15483070280,2,688.975,5541.530,1351.190,4,1,6.801920,1.783780,10269.200000,13.421500,0.001544,0.009267,204.775000,840,378.7910
1,0.16634433717,2,604.271,5404.770,1162.340,7,6,7.318150,-0.621622,2276.330000,15.845200,0.000636,-0.002518,183.366000,824,379.0940
1,0.14143372989,2,604.271,5404.770,1162.340,7,1,7.622580,-1.837840,-19805.400000,21.260400,0.002232,-0.002803,189.866000,815,379.2430
1,0.14772476912,2,604.271,5404.770,1162.340,4,1,7.752200,-6.297300,-17870.200000,21.331300,-0.001700,-0.015952,219.806000,809,379.2900
1,0.10896925217,2,12847.000,382.175,540.477,7,3,9.265030,-12.540500,-20468800.000000,10.999200,-0.000402,-0.043547,210.964000,378,502.0800
1,0.16421301986,2,688.975,5541.530,1351.190,4,1,8.697120,-5.216220,1007000.000000,17.224400,-0.001497,-0.012378,216.254000,822,379.0890
1,0.15333043279,2,427.284,4601.990,191.087,4,6,6.800370,-2.405410,5513.990000,19.451200,0.001024,0.001261,199.290000,763,381.6110
1,0.16104511893,2,955.437,5554.700,1528.700,4,6,8.610780,-5.702700,27691.600000,3.814070,0.000000,0.000000,270.000000,834,379.2030
1,0.09841625172,2,14158.500,1492.440,764.350,7,3,6.875650,-5.000000,4268.630000,13.640300,-0.000981,0.022721,344.055000,381,499.2200
1,0.07314597911,2,604.271,1351.190,0.000,4,1,7.473000,-7.702700,-998.481000,2.862410,-0.002767,0.044444,270.000000,551,395.6320
1,0.14169893472,2,688.975,5001.240,764.350,7,3,8.460230,-8.486490,3259.050000,3.438910,0.001318,-0.049781,303.690000,771,381.0240
1,0.14178710013,2,4594.050,1351.190,0.000,7,1,8.270100,-4.108110,49908.700000,13.134000,0.001026,-0.028571,270.000000,408,448.8300
1,0.13945500723,2,4460.980,1223.560,191.087,7,3,7.949100,-6.810810,71164.500000,7.233840,-0.004320,-0.008905,293.199000,432,447.9830
1,0.13722567487,2,4594.050,1351.190,0.000,7,3,5.367540,5.000000,502.418000,19.127100,0.002793,0.001665,305.218000,409,449.8280
1,0.11752006947,2,4731.100,1492.440,191.087,7,3,7.957320,-8.918920,20265.100000,1.350220,0.000833,-0.176777,315.000000,392,450.3340
1,0.10915594400,2,4731.100,1492.440,191.087,7,3,6.701760,4.189190,-9711.810000,14.302900,-0.000564,0.024221,258.690000,404,449.9970
1,0.12642157452,5,1967.370,382.175,1208.540,7,1,8.166350,-6.918920,-4359.980000,6.017280,-0.002076,-0.001054,161.565000,447,416.8200
1,0.12684296489,2,4731.100,1492.440,191.087,7,6,7.264690,-13.783800,1740.300000,9.646220,-0.009295,0.004777,78.690100,391,450.6630
1,0.09051241585,2,12999.600,540.477,540.477,7,3,5.604890,5.891890,8950.140000,17.035700,0.000728,0.004533,225.000000,391,503.6790
1,0.10994888943,2,4460.980,1223.560,0.000,7,1,6.550820,5.297300,-156003.000000,20.439300,0.004205,0.016100,243.435000,406,450.3230
1,0.08103023473,2,13252.700,787.874,270.238,7,3,7.495340,-10.135100,19054.000000,7.233840,0.000458,-0.056220,246.801000,381,503.7230
1,0.15438962871,2,191.087,1351.190,573.262,4,1,8.556350,-7.243240,-6090.690000,8.582480,-0.002424,-0.005477,96.340200,578,394.8890
1,0.11411782624,2,4460.980,1223.560,0.000,7,1,7.824480,-3.702700,99279.200000,13.915800,0.002904,-0.010572,227.726000,395,450.4850
1,0.11411782624,2,4460.980,1223.560,0.000,7,1,7.824480,-3.702700,99279.200000,13.915800,0.002904,-0.010572,227.726000,395,450.3160
1,0.11029316121,2,4460.980,1223.560,0.000,7,1,7.922590,-3.972970,-28790.400000,8.582480,0.000144,-0.023074,263.660000,399,450.3160
1,0.13405237663,2,4460.980,1223.560,0.000,7,1,6.323440,-2.297300,-1146.460000,18.648200,-0.000194,0.000675,237.095000,396,450.4830
